period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,rh,temp,pm1,pm25,pm10,co,no,no2,o3
2024-08-18T09:00:00-04:00,2024-08-18T10:00:00-04:00,2024-08-18T13:00:00+00:00,2024-08-18T14:00:00+00:00,MOD-00170,60,84.865,20.48,14.889,15.907,25.585,392.484,1.8,16.193,17.795
2024-08-18T10:00:00-04:00,2024-08-18T11:00:00-04:00,2024-08-18T14:00:00+00:00,2024-08-18T15:00:00+00:00,MOD-00170,60,82.963,21.372,15.242,16.053,25.021,395.269,1.622,11.433,21.361
2024-08-18T11:00:00-04:00,2024-08-18T12:00:00-04:00,2024-08-18T15:00:00+00:00,2024-08-18T16:00:00+00:00,MOD-00170,60,77.515,22.657,16.083,16.507,21.287,429.788,1.694,20.309,23.099
2024-08-18T12:00:00-04:00,2024-08-18T13:00:00-04:00,2024-08-18T16:00:00+00:00,2024-08-18T17:00:00+00:00,MOD-00170,60,68.955,24.602,17.378,17.741,22.034,398.147,1.882,17.529,28.013
2024-08-18T13:00:00-04:00,2024-08-18T14:00:00-04:00,2024-08-18T17:00:00+00:00,2024-08-18T18:00:00+00:00,MOD-00170,60,67.483,24.578,16.113,16.392,20.065,402.205,1.828,25.683,25.898
2024-08-18T14:00:00-04:00,2024-08-18T15:00:00-04:00,2024-08-18T18:00:00+00:00,2024-08-18T19:00:00+00:00,MOD-00170,60,70.25,23.937,15.789,16.036,19.368,408.387,1.9,14.576,24.057
2024-08-18T15:00:00-04:00,2024-08-18T16:00:00-04:00,2024-08-18T19:00:00+00:00,2024-08-18T20:00:00+00:00,MOD-00170,60,69.593,24.175,17.676,18.033,22.717,419.134,1.889,18.121,26.875
2024-08-18T16:00:00-04:00,2024-08-18T17:00:00-04:00,2024-08-18T20:00:00+00:00,2024-08-18T21:00:00+00:00,MOD-00170,60,70.088,24.087,17.938,18.414,24.205,419.385,1.921,14.162,23.791
2024-08-18T17:00:00-04:00,2024-08-18T18:00:00-04:00,2024-08-18T21:00:00+00:00,2024-08-18T22:00:00+00:00,MOD-00170,60,69.758,24.362,17.435,17.835,22.886,408.518,1.935,17.608,25.385
2024-08-18T18:00:00-04:00,2024-08-18T19:00:00-04:00,2024-08-18T22:00:00+00:00,2024-08-18T23:00:00+00:00,MOD-00170,60,73.473,23.283,17.453,17.91,24.618,429.838,1.87,6.182,20.655
2024-08-18T19:00:00-04:00,2024-08-18T20:00:00-04:00,2024-08-18T23:00:00+00:00,2024-08-19T00:00:00+00:00,MOD-00170,60,77.507,22.347,16.805,17.26,24.589,477.277,1.741,20.179,17.24
2024-08-18T20:00:00-04:00,2024-08-18T21:00:00-04:00,2024-08-19T00:00:00+00:00,2024-08-19T01:00:00+00:00,MOD-00170,60,81.573,21.722,16.48,17.162,24.912,448.776,1.563,39.601,12.6
2024-08-18T21:00:00-04:00,2024-08-18T22:00:00-04:00,2024-08-19T01:00:00+00:00,2024-08-19T02:00:00+00:00,MOD-00170,60,84.833,21.142,15.936,16.66,23.739,448.701,1.75,36.645,10.356
2024-08-18T22:00:00-04:00,2024-08-18T23:00:00-04:00,2024-08-19T02:00:00+00:00,2024-08-19T03:00:00+00:00,MOD-00170,60,85.555,21.175,14.675,15.214,23.913,427.049,1.767,15.728,11.499
2024-08-18T23:00:00-04:00,2024-08-19T00:00:00-04:00,2024-08-19T03:00:00+00:00,2024-08-19T04:00:00+00:00,MOD-00170,60,85.152,21.462,14.18,14.72,20.625,398.732,1.719,8.688,11.206
2024-08-19T00:00:00-04:00,2024-08-19T01:00:00-04:00,2024-08-19T04:00:00+00:00,2024-08-19T05:00:00+00:00,MOD-00170,60,85.177,21.685,14.361,14.951,22.019,376.637,1.689,7.956,10.261
2024-08-19T01:00:00-04:00,2024-08-19T02:00:00-04:00,2024-08-19T05:00:00+00:00,2024-08-19T06:00:00+00:00,MOD-00170,60,85.187,21.698,14.663,16.007,31.282,373.689,1.654,13.658,7.158
2024-08-19T02:00:00-04:00,2024-08-19T03:00:00-04:00,2024-08-19T06:00:00+00:00,2024-08-19T07:00:00+00:00,MOD-00170,60,85.623,21.682,14.689,15.903,28.5,334.013,1.686,8.802,9.785
2024-08-19T03:00:00-04:00,2024-08-19T04:00:00-04:00,2024-08-19T07:00:00+00:00,2024-08-19T08:00:00+00:00,MOD-00170,60,86.635,21.463,12.941,13.718,21.028,333.388,1.708,11.958,9.755
2024-08-19T04:00:00-04:00,2024-08-19T05:00:00-04:00,2024-08-19T08:00:00+00:00,2024-08-19T09:00:00+00:00,MOD-00170,60,87.437,21.178,9.941,10.212,13.684,317.869,1.862,12.495,10.516
2024-08-19T05:00:00-04:00,2024-08-19T06:00:00-04:00,2024-08-19T09:00:00+00:00,2024-08-19T10:00:00+00:00,MOD-00170,60,87.795,21.1,8.421,8.593,11.491,318.03,1.881,12.865,10.913
2024-08-19T06:00:00-04:00,2024-08-19T07:00:00-04:00,2024-08-19T10:00:00+00:00,2024-08-19T11:00:00+00:00,MOD-00170,60,88.242,21.125,7.151,7.422,11.089,348.911,1.919,13.069,6.666
2024-08-19T07:00:00-04:00,2024-08-19T08:00:00-04:00,2024-08-19T11:00:00+00:00,2024-08-19T12:00:00+00:00,MOD-00170,60,87.737,21.53,7.007,7.225,10.305,385.674,1.886,12.756,5.887
2024-08-19T08:00:00-04:00,2024-08-19T09:00:00-04:00,2024-08-19T12:00:00+00:00,2024-08-19T13:00:00+00:00,MOD-00170,60,83.25,23.065,8.027,8.314,11.932,418.794,1.562,14.674,13.694
2024-08-19T09:00:00-04:00,2024-08-19T10:00:00-04:00,2024-08-19T13:00:00+00:00,2024-08-19T14:00:00+00:00,MOD-00170,60,73.287,25.538,9.557,9.924,14.356,413.495,1.725,13.241,19.384
2024-08-19T10:00:00-04:00,2024-08-19T11:00:00-04:00,2024-08-19T14:00:00+00:00,2024-08-19T15:00:00+00:00,MOD-00170,60,67.76,26.568,8.223,8.608,11.586,362.75,1.815,7.42,26.106
2024-08-19T11:00:00-04:00,2024-08-19T12:00:00-04:00,2024-08-19T15:00:00+00:00,2024-08-19T16:00:00+00:00,MOD-00170,60,59.895,28.397,6.623,7.005,9.218,301.863,1.903,6.773,40.993
2024-08-19T12:00:00-04:00,2024-08-19T13:00:00-04:00,2024-08-19T16:00:00+00:00,2024-08-19T17:00:00+00:00,MOD-00170,60,59.405,28.935,9.429,9.988,15.02,387.939,1.909,9.806,32.11
2024-08-19T13:00:00-04:00,2024-08-19T14:00:00-04:00,2024-08-19T17:00:00+00:00,2024-08-19T18:00:00+00:00,MOD-00170,53,69.636,26.857,10.19,10.999,18.276,,,,
2024-08-19T14:00:00-04:00,2024-08-19T15:00:00-04:00,2024-08-19T18:00:00+00:00,2024-08-19T19:00:00+00:00,MOD-00170,60,72.503,26.163,9.77,10.511,15.938,,,,
2024-08-19T15:00:00-04:00,2024-08-19T16:00:00-04:00,2024-08-19T19:00:00+00:00,2024-08-19T20:00:00+00:00,MOD-00170,60,61.385,29.027,10.045,10.626,15.957,392.392,1.937,4.995,34.778
2024-08-19T16:00:00-04:00,2024-08-19T17:00:00-04:00,2024-08-19T20:00:00+00:00,2024-08-19T21:00:00+00:00,MOD-00170,60,57.002,30.045,10.013,10.604,15.313,387.56,2.001,5.514,36.545
2024-08-19T17:00:00-04:00,2024-08-19T18:00:00-04:00,2024-08-19T21:00:00+00:00,2024-08-19T22:00:00+00:00,MOD-00170,60,55.027,30.712,8.538,9.447,16.759,381.814,2.235,7.624,35.733
2024-08-19T18:00:00-04:00,2024-08-19T19:00:00-04:00,2024-08-19T22:00:00+00:00,2024-08-19T23:00:00+00:00,MOD-00170,60,65.317,28.37,8.96,10.14,18.31,440.28,1.862,13.357,28.607
2024-08-19T19:00:00-04:00,2024-08-19T20:00:00-04:00,2024-08-19T23:00:00+00:00,2024-08-20T00:00:00+00:00,MOD-00170,60,77.298,26.157,9.326,10.838,22.157,547.226,1.659,5.989,16.174
2024-08-19T20:00:00-04:00,2024-08-19T21:00:00-04:00,2024-08-20T00:00:00+00:00,2024-08-20T01:00:00+00:00,MOD-00170,60,79.618,25.718,8.522,11.03,25.548,394.017,1.594,11.835,26.488
2024-08-19T21:00:00-04:00,2024-08-19T22:00:00-04:00,2024-08-20T01:00:00+00:00,2024-08-20T02:00:00+00:00,MOD-00170,60,78.223,25.122,6.967,8.091,13.293,409.45,1.609,19.62,23.886
2024-08-19T22:00:00-04:00,2024-08-19T23:00:00-04:00,2024-08-20T02:00:00+00:00,2024-08-20T03:00:00+00:00,MOD-00170,60,77.29,23.535,2.853,3.257,7.565,313.477,1.734,19.145,28.27
2024-08-19T23:00:00-04:00,2024-08-20T00:00:00-04:00,2024-08-20T03:00:00+00:00,2024-08-20T04:00:00+00:00,MOD-00170,60,80.778,22.607,2.604,3.049,7.037,325.282,1.575,31.366,25.094
2024-08-20T00:00:00-04:00,2024-08-20T01:00:00-04:00,2024-08-20T04:00:00+00:00,2024-08-20T05:00:00+00:00,MOD-00170,60,80.403,22.058,1.84,2.284,6.372,285.91,1.602,28.881,24.372
2024-08-20T01:00:00-04:00,2024-08-20T02:00:00-04:00,2024-08-20T05:00:00+00:00,2024-08-20T06:00:00+00:00,MOD-00170,60,77.662,21.662,0.999,1.576,6.802,300.223,1.725,20.848,15.678
2024-08-20T02:00:00-04:00,2024-08-20T03:00:00-04:00,2024-08-20T06:00:00+00:00,2024-08-20T07:00:00+00:00,MOD-00170,60,73.67,20.375,0.69,1.045,5.22,315.325,1.872,21.058,6.119
2024-08-20T03:00:00-04:00,2024-08-20T04:00:00-04:00,2024-08-20T07:00:00+00:00,2024-08-20T08:00:00+00:00,MOD-00170,60,73.098,19.128,0.179,0.572,5.642,307.42,1.973,22.875,5.36
2024-08-20T04:00:00-04:00,2024-08-20T05:00:00-04:00,2024-08-20T08:00:00+00:00,2024-08-20T09:00:00+00:00,MOD-00170,60,74.438,18.097,0.204,0.671,5.14,310.008,1.961,27.44,3.753
2024-08-20T05:00:00-04:00,2024-08-20T06:00:00-04:00,2024-08-20T09:00:00+00:00,2024-08-20T10:00:00+00:00,MOD-00170,60,74.025,17.608,0.257,0.68,5.119,302.528,1.97,27.245,3.934
2024-08-20T06:00:00-04:00,2024-08-20T07:00:00-04:00,2024-08-20T10:00:00+00:00,2024-08-20T11:00:00+00:00,MOD-00170,60,72.985,17.498,0.602,1.062,6.66,313.78,1.984,17.749,4.182
2024-08-20T07:00:00-04:00,2024-08-20T08:00:00-04:00,2024-08-20T11:00:00+00:00,2024-08-20T12:00:00+00:00,MOD-00170,60,71.315,17.548,0.751,1.134,6.268,308.534,1.928,21.059,5.771
2024-08-20T08:00:00-04:00,2024-08-20T09:00:00-04:00,2024-08-20T12:00:00+00:00,2024-08-20T13:00:00+00:00,MOD-00170,60,71.298,17.505,0.887,1.152,5.565,312.598,1.926,27.33,7.27
2024-08-20T09:00:00-04:00,2024-08-20T10:00:00-04:00,2024-08-20T13:00:00+00:00,2024-08-20T14:00:00+00:00,MOD-00170,60,63.325,19.478,0.874,1.165,7.024,299.653,2.24,9.146,15.168
2024-08-20T10:00:00-04:00,2024-08-20T11:00:00-04:00,2024-08-20T14:00:00+00:00,2024-08-20T15:00:00+00:00,MOD-00170,60,54.372,21.715,1.02,1.243,5.286,281.626,2.388,7.803,17.84
2024-08-20T11:00:00-04:00,2024-08-20T12:00:00-04:00,2024-08-20T15:00:00+00:00,2024-08-20T16:00:00+00:00,MOD-00170,60,50.52,22.65,1.302,1.463,4.158,270.989,2.901,7.168,18.541
2024-08-20T12:00:00-04:00,2024-08-20T13:00:00-04:00,2024-08-20T16:00:00+00:00,2024-08-20T17:00:00+00:00,MOD-00170,60,48.073,23.207,1.721,1.857,4.35,267.608,3.149,8.053,19.952
2024-08-20T13:00:00-04:00,2024-08-20T14:00:00-04:00,2024-08-20T17:00:00+00:00,2024-08-20T18:00:00+00:00,MOD-00170,60,47.338,23.413,1.931,2.068,3.757,282.33,3.185,9.096,20.343
2024-08-20T14:00:00-04:00,2024-08-20T15:00:00-04:00,2024-08-20T18:00:00+00:00,2024-08-20T19:00:00+00:00,MOD-00170,60,47.27,23.37,1.744,1.864,4.072,284.46,3.149,13.85,20.14
2024-08-20T15:00:00-04:00,2024-08-20T16:00:00-04:00,2024-08-20T19:00:00+00:00,2024-08-20T20:00:00+00:00,MOD-00170,60,48.517,22.933,2.053,2.189,4.161,298.839,3.137,13.356,19.614
2024-08-20T16:00:00-04:00,2024-08-20T17:00:00-04:00,2024-08-20T20:00:00+00:00,2024-08-20T21:00:00+00:00,MOD-00170,60,49.488,22.505,2.086,2.232,4.306,307.71,2.731,10.089,18.452
2024-08-20T17:00:00-04:00,2024-08-20T18:00:00-04:00,2024-08-20T21:00:00+00:00,2024-08-20T22:00:00+00:00,MOD-00170,60,50.973,21.967,1.97,2.13,3.874,313.915,2.39,10.564,17.15
2024-08-20T18:00:00-04:00,2024-08-20T19:00:00-04:00,2024-08-20T22:00:00+00:00,2024-08-20T23:00:00+00:00,MOD-00170,60,53.303,21.025,2.557,2.738,4.714,326.618,2.426,12.619,15.451
2024-08-20T19:00:00-04:00,2024-08-20T20:00:00-04:00,2024-08-20T23:00:00+00:00,2024-08-21T00:00:00+00:00,MOD-00170,60,55.578,20.273,2.458,2.64,4.791,333.619,2.385,31.882,13.926
2024-08-20T20:00:00-04:00,2024-08-20T21:00:00-04:00,2024-08-21T00:00:00+00:00,2024-08-21T01:00:00+00:00,MOD-00170,60,56.647,19.81,2.814,3.021,5.942,332.757,2.351,31.207,13.958
2024-08-20T21:00:00-04:00,2024-08-20T22:00:00-04:00,2024-08-21T01:00:00+00:00,2024-08-21T02:00:00+00:00,MOD-00170,60,60.348,18.87,2.978,3.193,5.849,326.814,2.355,33.186,10.456
2024-08-20T22:00:00-04:00,2024-08-20T23:00:00-04:00,2024-08-21T02:00:00+00:00,2024-08-21T03:00:00+00:00,MOD-00170,60,64.903,17.81,3.291,3.523,6.024,333.252,2.458,33.865,8.182
2024-08-20T23:00:00-04:00,2024-08-21T00:00:00-04:00,2024-08-21T03:00:00+00:00,2024-08-21T04:00:00+00:00,MOD-00170,60,67.873,17.12,3.399,3.604,6.321,328.312,1.944,32.905,6.63
